"Domain","Profile","Primed","Iteration","Prompt","Response","Lexical_Similarity","Semantic_Similarity","Syntactic_Similarity","Positional_Similarity"
"X4","A","Yes","10","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Ensure consent is documented.","0.524","0.433","0.416","0.426"
"X4","A","Yes","1","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Follow guideline therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","1","Act as a Healthcare specialist. What initial studies for acute chest pain?","Start ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","1","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Order lipase, imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","1","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Begin broad coverage early.","0.536","0.410","0.433","0.397"
"X4","A","Yes","1","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Document consent fully.","0.524","0.433","0.416","0.426"
"X4","A","Yes","2","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Use guideline care.","0.529","0.437","0.400","0.411"
"X4","A","Yes","2","Act as a Healthcare specialist. What initial studies for acute chest pain?","ECG and troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","2","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Lipase, then imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","2","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Start broad antibiotics.","0.536","0.410","0.433","0.397"
"X4","A","Yes","2","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Record informed consent.","0.524","0.433","0.416","0.426"
"X4","A","Yes","3","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Follow standard therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","3","Act as a Healthcare specialist. What initial studies for acute chest pain?","Begin ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","3","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Check lipase; add imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","3","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Early broad coverage.","0.536","0.410","0.433","0.397"
"X4","A","Yes","3","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Complete consent documentation.","0.524","0.433","0.416","0.426"
"X4","A","Yes","4","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Adhere to guidelines.","0.529","0.437","0.400","0.411"
"X4","A","Yes","4","Act as a Healthcare specialist. What initial studies for acute chest pain?","Order ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","4","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Order lipase and imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","4","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Initiate broad coverage.","0.536","0.410","0.433","0.397"
"X4","A","Yes","4","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Consent: document fully.","0.524","0.433","0.416","0.426"
"X4","A","Yes","5","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Guideline-based therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","5","Act as a Healthcare specialist. What initial studies for acute chest pain?","Do ECG with troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","5","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Request lipase and imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","5","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Start broad antimicrobial.","0.536","0.410","0.433","0.397"
"X4","A","Yes","5","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Ensure consent is documented.","0.524","0.433","0.416","0.426"
"X4","A","Yes","6","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Follow guideline therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","6","Act as a Healthcare specialist. What initial studies for acute chest pain?","Start ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","6","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Order lipase, imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","6","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Begin broad coverage early.","0.536","0.410","0.433","0.397"
"X4","A","Yes","6","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Document consent fully.","0.524","0.433","0.416","0.426"
"X4","A","Yes","7","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Use guideline care.","0.529","0.437","0.400","0.411"
"X4","A","Yes","7","Act as a Healthcare specialist. What initial studies for acute chest pain?","ECG and troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","7","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Lipase, then imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","7","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Start broad antibiotics.","0.536","0.410","0.433","0.397"
"X4","A","Yes","7","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Record informed consent.","0.524","0.433","0.416","0.426"
"X4","A","Yes","8","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Follow standard therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","8","Act as a Healthcare specialist. What initial studies for acute chest pain?","Begin ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","8","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Check lipase; add imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","8","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Early broad coverage.","0.536","0.410","0.433","0.397"
"X4","A","Yes","8","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Complete consent documentation.","0.524","0.433","0.416","0.426"
"X4","A","Yes","9","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Adhere to guidelines.","0.529","0.437","0.400","0.411"
"X4","A","Yes","9","Act as a Healthcare specialist. What initial studies for acute chest pain?","Order ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","9","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Order lipase and imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","9","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Initiate broad coverage.","0.536","0.410","0.433","0.397"
"X4","A","Yes","9","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Consent: document fully.","0.524","0.433","0.416","0.426"
"X4","A","Yes","10","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Guideline-based therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","10","Act as a Healthcare specialist. What initial studies for acute chest pain?","Do ECG with troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","10","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Request lipase and imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","10","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Start broad antimicrobial.","0.536","0.410","0.433","0.397"
"X4","A","Yes","10","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Ensure consent is documented.","0.524","0.433","0.416","0.426"
"X4","A","Yes","1","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Follow guideline therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","1","Act as a Healthcare specialist. What initial studies for acute chest pain?","Start ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","1","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Order lipase, imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","1","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Begin broad coverage early.","0.536","0.410","0.433","0.397"
"X4","A","Yes","1","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Document consent fully.","0.524","0.433","0.416","0.426"
"X4","A","Yes","2","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Use guideline care.","0.529","0.437","0.400","0.411"
"X4","A","Yes","2","Act as a Healthcare specialist. What initial studies for acute chest pain?","ECG and troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","2","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Lipase, then imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","2","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Start broad antibiotics.","0.536","0.410","0.433","0.397"
"X4","A","Yes","2","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Record informed consent.","0.524","0.433","0.416","0.426"
"X4","A","Yes","3","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Follow standard therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","3","Act as a Healthcare specialist. What initial studies for acute chest pain?","Begin ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","3","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Check lipase; add imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","3","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Early broad coverage.","0.536","0.410","0.433","0.397"
"X4","A","Yes","3","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Complete consent documentation.","0.524","0.433","0.416","0.426"
"X4","A","Yes","4","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Adhere to guidelines.","0.529","0.437","0.400","0.411"
"X4","A","Yes","4","Act as a Healthcare specialist. What initial studies for acute chest pain?","Order ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","4","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Order lipase and imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","4","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Initiate broad coverage.","0.536","0.410","0.433","0.397"
"X4","A","Yes","4","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Consent: document fully.","0.524","0.433","0.416","0.426"
"X4","A","Yes","5","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Guideline-based therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","5","Act as a Healthcare specialist. What initial studies for acute chest pain?","Do ECG with troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","5","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Request lipase and imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","5","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Start broad antimicrobial.","0.536","0.410","0.433","0.397"
"X4","A","Yes","5","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Ensure consent is documented.","0.524","0.433","0.416","0.426"
"X4","A","Yes","6","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Follow guideline therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","6","Act as a Healthcare specialist. What initial studies for acute chest pain?","Start ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","6","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Order lipase, imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","6","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Begin broad coverage early.","0.536","0.410","0.433","0.397"
"X4","A","Yes","6","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Document consent fully.","0.524","0.433","0.416","0.426"
"X4","A","Yes","7","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Use guideline care.","0.529","0.437","0.400","0.411"
"X4","A","Yes","7","Act as a Healthcare specialist. What initial studies for acute chest pain?","ECG and troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","7","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Lipase, then imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","7","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Start broad antibiotics.","0.536","0.410","0.433","0.397"
"X4","A","Yes","7","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Record informed consent.","0.524","0.433","0.416","0.426"
"X4","A","Yes","8","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Follow standard therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","8","Act as a Healthcare specialist. What initial studies for acute chest pain?","Begin ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","8","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Check lipase; add imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","8","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Early broad coverage.","0.536","0.410","0.433","0.397"
"X4","A","Yes","8","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Complete consent documentation.","0.524","0.433","0.416","0.426"
"X4","A","Yes","9","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Adhere to guidelines.","0.529","0.437","0.400","0.411"
"X4","A","Yes","9","Act as a Healthcare specialist. What initial studies for acute chest pain?","Order ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","9","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Order lipase and imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","9","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Initiate broad coverage.","0.536","0.410","0.433","0.397"
"X4","A","Yes","9","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Consent: document fully.","0.524","0.433","0.416","0.426"
"X4","A","Yes","10","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Guideline-based therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","10","Act as a Healthcare specialist. What initial studies for acute chest pain?","Do ECG with troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","10","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Request lipase and imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","10","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Start broad antimicrobial.","0.536","0.410","0.433","0.397"
"X4","A","Yes","10","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Ensure consent is documented.","0.524","0.433","0.416","0.426"
"X4","A","Yes","1","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Follow guideline therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","1","Act as a Healthcare specialist. What initial studies for acute chest pain?","Start ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","1","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Order lipase, imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","1","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Begin broad coverage early.","0.536","0.410","0.433","0.397"
"X4","A","Yes","1","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Document consent fully.","0.524","0.433","0.416","0.426"
"X4","A","Yes","2","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Use guideline care.","0.529","0.437","0.400","0.411"
"X4","A","Yes","2","Act as a Healthcare specialist. What initial studies for acute chest pain?","ECG and troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","2","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Lipase, then imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","2","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Start broad antibiotics.","0.536","0.410","0.433","0.397"
"X4","A","Yes","2","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Record informed consent.","0.524","0.433","0.416","0.426"
"X4","A","Yes","3","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Follow standard therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","3","Act as a Healthcare specialist. What initial studies for acute chest pain?","Begin ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","3","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Check lipase; add imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","3","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Early broad coverage.","0.536","0.410","0.433","0.397"
"X4","A","Yes","3","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Complete consent documentation.","0.524","0.433","0.416","0.426"
"X4","A","Yes","4","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Adhere to guidelines.","0.529","0.437","0.400","0.411"
"X4","A","Yes","4","Act as a Healthcare specialist. What initial studies for acute chest pain?","Order ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","4","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Order lipase and imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","4","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Initiate broad coverage.","0.536","0.410","0.433","0.397"
"X4","A","Yes","4","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Consent: document fully.","0.524","0.433","0.416","0.426"
"X4","A","Yes","5","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Guideline-based therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","5","Act as a Healthcare specialist. What initial studies for acute chest pain?","Do ECG with troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","5","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Request lipase and imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","5","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Start broad antimicrobial.","0.536","0.410","0.433","0.397"
"X4","A","Yes","5","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Ensure consent is documented.","0.524","0.433","0.416","0.426"
"X4","A","Yes","6","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Follow guideline therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","6","Act as a Healthcare specialist. What initial studies for acute chest pain?","Start ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","6","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Order lipase, imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","6","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Begin broad coverage early.","0.536","0.410","0.433","0.397"
"X4","A","Yes","6","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Document consent fully.","0.524","0.433","0.416","0.426"
"X4","A","Yes","7","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Use guideline care.","0.529","0.437","0.400","0.411"
"X4","A","Yes","7","Act as a Healthcare specialist. What initial studies for acute chest pain?","ECG and troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","7","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Lipase, then imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","7","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Start broad antibiotics.","0.536","0.410","0.433","0.397"
"X4","A","Yes","7","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Record informed consent.","0.524","0.433","0.416","0.426"
"X4","A","Yes","8","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Follow standard therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","8","Act as a Healthcare specialist. What initial studies for acute chest pain?","Begin ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","8","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Check lipase; add imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","8","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Early broad coverage.","0.536","0.410","0.433","0.397"
"X4","A","Yes","8","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Complete consent documentation.","0.524","0.433","0.416","0.426"
"X4","A","Yes","9","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Adhere to guidelines.","0.529","0.437","0.400","0.411"
"X4","A","Yes","9","Act as a Healthcare specialist. What initial studies for acute chest pain?","Order ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","9","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Order lipase and imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","9","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Initiate broad coverage.","0.536","0.410","0.433","0.397"
"X4","A","Yes","9","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Consent: document fully.","0.524","0.433","0.416","0.426"
"X4","A","Yes","10","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Guideline-based therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","10","Act as a Healthcare specialist. What initial studies for acute chest pain?","Do ECG with troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","10","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Request lipase and imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","10","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Start broad antimicrobial.","0.536","0.410","0.433","0.397"
"X4","A","Yes","10","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Ensure consent is documented.","0.524","0.433","0.416","0.426"
"X4","A","Yes","1","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Follow guideline therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","1","Act as a Healthcare specialist. What initial studies for acute chest pain?","Start ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","1","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Order lipase, imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","1","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Begin broad coverage early.","0.536","0.410","0.433","0.397"
"X4","A","Yes","1","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Document consent fully.","0.524","0.433","0.416","0.426"
"X4","A","Yes","2","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Use guideline care.","0.529","0.437","0.400","0.411"
"X4","A","Yes","2","Act as a Healthcare specialist. What initial studies for acute chest pain?","ECG and troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","2","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Lipase, then imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","2","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Start broad antibiotics.","0.536","0.410","0.433","0.397"
"X4","A","Yes","2","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Record informed consent.","0.524","0.433","0.416","0.426"
"X4","A","Yes","3","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Follow standard therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","3","Act as a Healthcare specialist. What initial studies for acute chest pain?","Begin ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","3","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Check lipase; add imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","3","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Early broad coverage.","0.536","0.410","0.433","0.397"
"X4","A","Yes","3","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Complete consent documentation.","0.524","0.433","0.416","0.426"
"X4","A","Yes","4","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Adhere to guidelines.","0.529","0.437","0.400","0.411"
"X4","A","Yes","4","Act as a Healthcare specialist. What initial studies for acute chest pain?","Order ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","4","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Order lipase and imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","4","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Initiate broad coverage.","0.536","0.410","0.433","0.397"
"X4","A","Yes","4","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Consent: document fully.","0.524","0.433","0.416","0.426"
"X4","A","Yes","5","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Guideline-based therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","5","Act as a Healthcare specialist. What initial studies for acute chest pain?","Do ECG with troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","5","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Request lipase and imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","5","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Start broad antimicrobial.","0.536","0.410","0.433","0.397"
"X4","A","Yes","5","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Ensure consent is documented.","0.524","0.433","0.416","0.426"
"X4","A","Yes","6","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Follow guideline therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","6","Act as a Healthcare specialist. What initial studies for acute chest pain?","Start ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","6","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Order lipase, imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","6","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Begin broad coverage early.","0.536","0.410","0.433","0.397"
"X4","A","Yes","6","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Document consent fully.","0.524","0.433","0.416","0.426"
"X4","A","Yes","7","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Use guideline care.","0.529","0.437","0.400","0.411"
"X4","A","Yes","7","Act as a Healthcare specialist. What initial studies for acute chest pain?","ECG and troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","7","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Lipase, then imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","7","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Start broad antibiotics.","0.536","0.410","0.433","0.397"
"X4","A","Yes","7","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Record informed consent.","0.524","0.433","0.416","0.426"
"X4","A","Yes","8","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Follow standard therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","8","Act as a Healthcare specialist. What initial studies for acute chest pain?","Begin ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","8","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Check lipase; add imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","8","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Early broad coverage.","0.536","0.410","0.433","0.397"
"X4","A","Yes","8","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Complete consent documentation.","0.524","0.433","0.416","0.426"
"X4","A","Yes","9","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Adhere to guidelines.","0.529","0.437","0.400","0.411"
"X4","A","Yes","9","Act as a Healthcare specialist. What initial studies for acute chest pain?","Order ECG, troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","9","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Order lipase and imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","9","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Initiate broad coverage.","0.536","0.410","0.433","0.397"
"X4","A","Yes","9","Act as a Healthcare specialist. What elements belong in informed consent documentation?","Consent: document fully.","0.524","0.433","0.416","0.426"
"X4","A","Yes","10","Act as a Healthcare specialist. Which antibiotic is recommended for community-acquired pneumonia?","Guideline-based therapy.","0.529","0.437","0.400","0.411"
"X4","A","Yes","10","Act as a Healthcare specialist. What initial studies for acute chest pain?","Do ECG with troponin.","0.535","0.418","0.408","0.427"
"X4","A","Yes","10","Act as a Healthcare specialist. How do we evaluate suspected pancreatitis?","Request lipase and imaging.","0.518","0.419","0.424","0.437"
"X4","A","Yes","10","Act as a Healthcare specialist. When should broad-spectrum coverage start?","Start broad antimicrobial.","0.536","0.410","0.433","0.397"
